candidate	corpus	error_type	error_position	corrupted_form_valid	detectable	silent_error	decoded_unit_matches	measurement
M0_IDENTITY	Longfellow	TOKEN_SPLIT	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Longfellow	TOKEN_SPLIT	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	GLYPH_SUBSTITUTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	GLYPH_SUBSTITUTION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	GLYPH_SUBSTITUTION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	GLYPH_SUBSTITUTION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	GLYPH_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	GLYPH_DELETION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	GLYPH_DELETION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	GLYPH_DELETION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	GLYPH_INSERTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	GLYPH_INSERTION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	GLYPH_INSERTION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	GLYPH_INSERTION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	TOKEN_BOUNDARY_INSERTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	TOKEN_BOUNDARY_INSERTION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	TOKEN_BOUNDARY_INSERTION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	TOKEN_BOUNDARY_INSERTION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	TOKEN_BOUNDARY_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	TOKEN_BOUNDARY_DELETION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	TOKEN_BOUNDARY_DELETION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	TOKEN_BOUNDARY_DELETION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	TOKEN_MERGE	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	TOKEN_MERGE	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	TOKEN_MERGE	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	TOKEN_MERGE	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	TOKEN_SPLIT	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	TOKEN_SPLIT	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	TOKEN_SPLIT	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Longfellow	TOKEN_SPLIT	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	GLYPH_SUBSTITUTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	GLYPH_SUBSTITUTION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	GLYPH_SUBSTITUTION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	GLYPH_SUBSTITUTION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	GLYPH_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	GLYPH_DELETION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	GLYPH_DELETION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	GLYPH_DELETION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	GLYPH_INSERTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	GLYPH_INSERTION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	GLYPH_INSERTION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	GLYPH_INSERTION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	TOKEN_BOUNDARY_INSERTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	TOKEN_BOUNDARY_INSERTION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	TOKEN_BOUNDARY_INSERTION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	TOKEN_BOUNDARY_INSERTION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	TOKEN_BOUNDARY_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	TOKEN_BOUNDARY_DELETION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	TOKEN_BOUNDARY_DELETION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	TOKEN_BOUNDARY_DELETION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	TOKEN_MERGE	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	TOKEN_MERGE	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	TOKEN_MERGE	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	TOKEN_MERGE	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	TOKEN_SPLIT	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	TOKEN_SPLIT	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	TOKEN_SPLIT	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M2_HOMOPHONY_H2	Longfellow	TOKEN_SPLIT	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	GLYPH_SUBSTITUTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	GLYPH_SUBSTITUTION	32	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	GLYPH_SUBSTITUTION	64	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	GLYPH_SUBSTITUTION	126	false	true	false	true	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	GLYPH_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	GLYPH_DELETION	32	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	GLYPH_DELETION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	GLYPH_DELETION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	GLYPH_INSERTION	0	false	true	false	true	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	GLYPH_INSERTION	32	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	GLYPH_INSERTION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	GLYPH_INSERTION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	TOKEN_BOUNDARY_INSERTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	TOKEN_BOUNDARY_INSERTION	32	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	TOKEN_BOUNDARY_INSERTION	64	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	TOKEN_BOUNDARY_INSERTION	126	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	TOKEN_BOUNDARY_DELETION	0	false	true	false	true	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	TOKEN_BOUNDARY_DELETION	32	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	TOKEN_BOUNDARY_DELETION	64	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	TOKEN_BOUNDARY_DELETION	126	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	TOKEN_MERGE	0	false	true	false	true	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	TOKEN_MERGE	32	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	TOKEN_MERGE	64	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	TOKEN_MERGE	126	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	TOKEN_SPLIT	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	TOKEN_SPLIT	32	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	TOKEN_SPLIT	64	false	true	false	false	frozen valid-form dictionary; no oracle error location
G_FORM_MEDIUM	Longfellow	TOKEN_SPLIT	126	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_SUBSTITUTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_SUBSTITUTION	37	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_SUBSTITUTION	75	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_SUBSTITUTION	148	true	false	true	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_DELETION	37	true	false	true	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_DELETION	75	true	false	true	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_DELETION	148	true	false	true	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_INSERTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_INSERTION	37	true	false	true	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_INSERTION	75	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	GLYPH_INSERTION	148	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_BOUNDARY_INSERTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_BOUNDARY_INSERTION	37	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_BOUNDARY_INSERTION	75	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_BOUNDARY_INSERTION	148	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_BOUNDARY_DELETION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_BOUNDARY_DELETION	37	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_BOUNDARY_DELETION	75	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_BOUNDARY_DELETION	148	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_MERGE	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_MERGE	37	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_MERGE	75	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_MERGE	148	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_SPLIT	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_SPLIT	37	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_SPLIT	75	false	true	false	false	frozen valid-form dictionary; no oracle error location
M9_GROUP_FORM_FIXED	Longfellow	TOKEN_SPLIT	148	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_SUBSTITUTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_SUBSTITUTION	43	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_SUBSTITUTION	86	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_SUBSTITUTION	171	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_DELETION	43	true	false	true	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_DELETION	86	true	false	true	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_DELETION	171	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_INSERTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_INSERTION	43	true	false	true	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_INSERTION	86	true	false	true	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	GLYPH_INSERTION	171	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_BOUNDARY_INSERTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_BOUNDARY_INSERTION	43	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_BOUNDARY_INSERTION	86	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_BOUNDARY_INSERTION	171	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_BOUNDARY_DELETION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_BOUNDARY_DELETION	43	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_BOUNDARY_DELETION	86	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_BOUNDARY_DELETION	171	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	43	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	86	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_MERGE	171	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_SPLIT	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_SPLIT	43	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_SPLIT	86	false	true	false	false	frozen valid-form dictionary; no oracle error location
M10_STATEFUL_FORM_K2	Longfellow	TOKEN_SPLIT	171	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	GLYPH_SUBSTITUTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	GLYPH_SUBSTITUTION	43	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	GLYPH_SUBSTITUTION	86	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	GLYPH_SUBSTITUTION	171	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	GLYPH_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	GLYPH_DELETION	43	true	false	true	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	GLYPH_DELETION	86	true	false	true	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	GLYPH_DELETION	171	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	GLYPH_INSERTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	GLYPH_INSERTION	43	true	false	true	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	GLYPH_INSERTION	86	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	GLYPH_INSERTION	171	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	TOKEN_BOUNDARY_INSERTION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	TOKEN_BOUNDARY_INSERTION	43	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	TOKEN_BOUNDARY_INSERTION	86	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	TOKEN_BOUNDARY_INSERTION	171	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	TOKEN_BOUNDARY_DELETION	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	TOKEN_BOUNDARY_DELETION	43	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	TOKEN_BOUNDARY_DELETION	86	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	TOKEN_BOUNDARY_DELETION	171	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	TOKEN_MERGE	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	TOKEN_MERGE	43	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	TOKEN_MERGE	86	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	TOKEN_MERGE	171	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	TOKEN_SPLIT	0	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	TOKEN_SPLIT	43	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	TOKEN_SPLIT	86	false	true	false	false	frozen valid-form dictionary; no oracle error location
M11_MIXED_FORM_K2	Longfellow	TOKEN_SPLIT	171	false	true	false	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	GLYPH_SUBSTITUTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	GLYPH_SUBSTITUTION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	GLYPH_SUBSTITUTION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	GLYPH_SUBSTITUTION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	GLYPH_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	GLYPH_DELETION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	GLYPH_DELETION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	GLYPH_DELETION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	GLYPH_INSERTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	GLYPH_INSERTION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	GLYPH_INSERTION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	GLYPH_INSERTION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_INSERTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_INSERTION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_INSERTION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_INSERTION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_DELETION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_DELETION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_DELETION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	TOKEN_MERGE	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	TOKEN_MERGE	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	TOKEN_MERGE	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	TOKEN_MERGE	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	TOKEN_SPLIT	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	TOKEN_SPLIT	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	TOKEN_SPLIT	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M0_IDENTITY	Astafiev	TOKEN_SPLIT	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	GLYPH_SUBSTITUTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	GLYPH_SUBSTITUTION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	GLYPH_SUBSTITUTION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	GLYPH_SUBSTITUTION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	GLYPH_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	GLYPH_DELETION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	GLYPH_DELETION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	GLYPH_DELETION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	GLYPH_INSERTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	GLYPH_INSERTION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	GLYPH_INSERTION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	GLYPH_INSERTION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_INSERTION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_INSERTION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_INSERTION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_INSERTION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	32	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	64	true	false	true	false	frozen valid-form dictionary; no oracle error location
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	126	true	false	true	false	frozen valid-form dictionary; no oracle error location
