job_id	metric_id	estimator_unit	contributing_units	vocabulary_support	pair_count	null_repetitions	status	reason
185367b7431b958487499bbed128ea25	cs3/family-locus-type	REQUIRED_STRUCTURE_UNAVAILABLE	0	1	0	0	NOT_APPLICABLE	cross-scale metric not returned by frozen extractor
185367b7431b958487499bbed128ea25	cs4/family-currier	REQUIRED_STRUCTURE_UNAVAILABLE	0	1	0	0	NOT_APPLICABLE	cross-scale metric not returned by frozen extractor
185367b7431b958487499bbed128ea25	cs4/family-section	REQUIRED_STRUCTURE_UNAVAILABLE	0	1	0	0	NOT_APPLICABLE	cross-scale metric not returned by frozen extractor
185367b7431b958487499bbed128ea25	cs5/local-adjacency-x-regime	REQUIRED_STRUCTURE_UNAVAILABLE	0	1	0	0	NOT_APPLICABLE	cross-scale metric not returned by frozen extractor
185367b7431b958487499bbed128ea25	cs6/family-diversity-x-line-length	ASSEMBLER_LINE	128	1	0	30	NOT_APPLICABLE	cross-scale metric not returned by frozen extractor
185367b7431b958487499bbed128ea25	cs7/edit-distance-x-structural-distance	VOCABULARY_PAIR	0	1	0	30	NOT_APPLICABLE	cross-scale metric not returned by frozen extractor
1bf8509b9fa17120286b8238db0a8286	2DL1_LAYOUT_POSITION_MI	TOKEN_IN_ASSEMBLER_LINE	256	4	0	0	AVAILABLE	NONE
1bf8509b9fa17120286b8238db0a8286	BP1_BOUNDARY_TOKEN_NMI	TOKEN_IN_ASSEMBLER_LINE	256	4	0	0	AVAILABLE	NONE
1bf8509b9fa17120286b8238db0a8286	EF1_GIANT_COMPONENT_SHARE	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1bf8509b9fa17120286b8238db0a8286	EF1_ISOLATE_SHARE	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1bf8509b9fa17120286b8238db0a8286	EF2_GLOBAL_CLUSTERING	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1bf8509b9fa17120286b8238db0a8286	EF3_DEGREE_FREQUENCY_SPEARMAN	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1bf8509b9fa17120286b8238db0a8286	HR1_FOLIO_VARIANCE_SHARE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No folio or physical-line hierarchy exists.
1bf8509b9fa17120286b8238db0a8286	HR1_LOCUS_VARIANCE_SHARE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No locus metadata exists.
1bf8509b9fa17120286b8238db0a8286	HR1_SECTION_VARIANCE_SHARE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No section metadata exists.
1bf8509b9fa17120286b8238db0a8286	HR6_CURRIER_SECTION_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No Currier-equivalent or section metadata exists.
1bf8509b9fa17120286b8238db0a8286	LC1_LOCUS_TYPE_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No documented locus type exists.
1bf8509b9fa17120286b8238db0a8286	LC2_LABEL_TEXT_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No locus label/text or folio metadata exists.
1bf8509b9fa17120286b8238db0a8286	LC5_IVTFF_I_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	IVTFF variable metadata is unavailable.
1bf8509b9fa17120286b8238db0a8286	LC5_IVTFF_X_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	IVTFF variable metadata is unavailable.
1bf8509b9fa17120286b8238db0a8286	LP1_RULE_SUPPORT_GINI	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1bf8509b9fa17120286b8238db0a8286	LP4_PREFIX_ATTACHMENT_NMI	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1bf8509b9fa17120286b8238db0a8286	LP4_SUFFIX_ATTACHMENT_NMI	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1bf8509b9fa17120286b8238db0a8286	LS1_LINE_LENGTH_CV	ASSEMBLER_LINE	64	4	0	0	AVAILABLE	NONE
1bf8509b9fa17120286b8238db0a8286	LS2_POSITIONAL_LEXICON_NMI	TOKEN_IN_ASSEMBLER_LINE	256	4	0	0	AVAILABLE	NONE
1bf8509b9fa17120286b8238db0a8286	LS3_BOUNDARY_LENGTH_ASYMMETRY	ASSEMBLER_LINE_WITH_2PLUS_TOKENS	64	4	64	0	AVAILABLE	NONE
1bf8509b9fa17120286b8238db0a8286	LS4_WITHIN_LINE_EXACT_REPETITION	TOKEN_TRANSITION	192	4	192	0	AVAILABLE	NONE
1bf8509b9fa17120286b8238db0a8286	PF2_FOLIO_COHERENCE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No folios exist.
1bf8509b9fa17120286b8238db0a8286	PF3_ADJACENT_FOLIO_CONTINUITY	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No ordered folios exist.
1bf8509b9fa17120286b8238db0a8286	PF4_RECTO_VERSO_COHERENCE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No recto/verso pairs exist.
1bf8509b9fa17120286b8238db0a8286	PF5_WITHIN_FOLIO_PROGRESSION	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No folios exist.
1bf8509b9fa17120286b8238db0a8286	cs1/family-line-position	TOKEN_IN_ASSEMBLER_LINE	256	4	0	30	NOT_APPLICABLE_DATA_DEGENERACY	INCONCLUSIVE: insufficient family-bearing occurrences with line-position metadata (need line metadata from ivtff_path)
1bf8509b9fa17120286b8238db0a8286	cs2/prev-family-current-family	TOKEN_TRANSITION	192	4	192	30	NOT_APPLICABLE_DATA_DEGENERACY	INCONCLUSIVE: fewer than 20 family-bearing adjacent occurrence pairs
1bf8509b9fa17120286b8238db0a8286	cs3/family-locus-type	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	NOT_APPLICABLE: requires ivtff_path locus-type metadata; unavailable or below the 20-occurrence floor for this corpus
1bf8509b9fa17120286b8238db0a8286	cs4/family-currier	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	NOT_APPLICABLE: requires ivtff_path Currier metadata and >=4 folios; unavailable or below the 20-occurrence floor
1bf8509b9fa17120286b8238db0a8286	cs4/family-section	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	NOT_APPLICABLE: requires ivtff_path section metadata and >=4 folios; unavailable or below the 20-occurrence floor
1bf8509b9fa17120286b8238db0a8286	cs5/local-adjacency-x-regime	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	NOT_APPLICABLE: requires >=2 sufficiently sampled Currier x section strata
1bf8509b9fa17120286b8238db0a8286	cs6/family-diversity-x-line-length	ASSEMBLER_LINE	64	4	0	30	AVAILABLE	NONE
1bf8509b9fa17120286b8238db0a8286	cs7/edit-distance-x-structural-distance	VOCABULARY_PAIR	6	4	6	30	NOT_APPLICABLE_DATA_DEGENERACY	INCONCLUSIVE: fewer than 20 sampled vocabulary pairs with sufficient per-bin support
1c1c87abc4360ca39461f269cafc02c6	2DL1_LAYOUT_POSITION_MI	TOKEN_IN_ASSEMBLER_LINE	256	256	0	0	AVAILABLE	NONE
1c1c87abc4360ca39461f269cafc02c6	BP1_BOUNDARY_TOKEN_NMI	TOKEN_IN_ASSEMBLER_LINE	256	256	0	0	AVAILABLE	NONE
1c1c87abc4360ca39461f269cafc02c6	EF1_GIANT_COMPONENT_SHARE	VOCABULARY_TYPE	256	256	32640	30	AVAILABLE	NONE
1c1c87abc4360ca39461f269cafc02c6	EF1_ISOLATE_SHARE	VOCABULARY_TYPE	256	256	32640	30	AVAILABLE	NONE
1c1c87abc4360ca39461f269cafc02c6	EF2_GLOBAL_CLUSTERING	VOCABULARY_TYPE	256	256	32640	30	AVAILABLE	NONE
1c1c87abc4360ca39461f269cafc02c6	EF3_DEGREE_FREQUENCY_SPEARMAN	VOCABULARY_TYPE	256	256	32640	30	AVAILABLE	NONE
1c1c87abc4360ca39461f269cafc02c6	HR1_FOLIO_VARIANCE_SHARE	REQUIRED_STRUCTURE_UNAVAILABLE	0	256	0	0	NOT_APPLICABLE	No folio or physical-line hierarchy exists.
1c1c87abc4360ca39461f269cafc02c6	HR1_LOCUS_VARIANCE_SHARE	REQUIRED_STRUCTURE_UNAVAILABLE	0	256	0	0	NOT_APPLICABLE	No locus metadata exists.
1c1c87abc4360ca39461f269cafc02c6	HR1_SECTION_VARIANCE_SHARE	REQUIRED_STRUCTURE_UNAVAILABLE	0	256	0	0	NOT_APPLICABLE	No section metadata exists.
1c1c87abc4360ca39461f269cafc02c6	HR6_CURRIER_SECTION_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	256	0	0	NOT_APPLICABLE	No Currier-equivalent or section metadata exists.
1c1c87abc4360ca39461f269cafc02c6	LC1_LOCUS_TYPE_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	256	0	0	NOT_APPLICABLE	No documented locus type exists.
1c1c87abc4360ca39461f269cafc02c6	LC2_LABEL_TEXT_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	256	0	0	NOT_APPLICABLE	No locus label/text or folio metadata exists.
1c1c87abc4360ca39461f269cafc02c6	LC5_IVTFF_I_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	256	0	0	NOT_APPLICABLE	IVTFF variable metadata is unavailable.
1c1c87abc4360ca39461f269cafc02c6	LC5_IVTFF_X_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	256	0	0	NOT_APPLICABLE	IVTFF variable metadata is unavailable.
1c1c87abc4360ca39461f269cafc02c6	LP1_RULE_SUPPORT_GINI	VOCABULARY_TYPE	256	256	32640	30	AVAILABLE	NONE
1c1c87abc4360ca39461f269cafc02c6	LP4_PREFIX_ATTACHMENT_NMI	VOCABULARY_TYPE	256	256	32640	30	AVAILABLE	NONE
1c1c87abc4360ca39461f269cafc02c6	LP4_SUFFIX_ATTACHMENT_NMI	VOCABULARY_TYPE	256	256	32640	30	AVAILABLE	NONE
1c1c87abc4360ca39461f269cafc02c6	LS1_LINE_LENGTH_CV	ASSEMBLER_LINE	64	256	0	0	AVAILABLE	NONE
1c1c87abc4360ca39461f269cafc02c6	LS2_POSITIONAL_LEXICON_NMI	TOKEN_IN_ASSEMBLER_LINE	256	256	0	0	AVAILABLE	NONE
1c1c87abc4360ca39461f269cafc02c6	LS3_BOUNDARY_LENGTH_ASYMMETRY	ASSEMBLER_LINE_WITH_2PLUS_TOKENS	64	256	64	0	AVAILABLE	NONE
1c1c87abc4360ca39461f269cafc02c6	LS4_WITHIN_LINE_EXACT_REPETITION	TOKEN_TRANSITION	192	256	192	0	AVAILABLE	NONE
1c1c87abc4360ca39461f269cafc02c6	PF2_FOLIO_COHERENCE	REQUIRED_STRUCTURE_UNAVAILABLE	0	256	0	0	NOT_APPLICABLE	No folios exist.
1c1c87abc4360ca39461f269cafc02c6	PF3_ADJACENT_FOLIO_CONTINUITY	REQUIRED_STRUCTURE_UNAVAILABLE	0	256	0	0	NOT_APPLICABLE	No ordered folios exist.
1c1c87abc4360ca39461f269cafc02c6	PF4_RECTO_VERSO_COHERENCE	REQUIRED_STRUCTURE_UNAVAILABLE	0	256	0	0	NOT_APPLICABLE	No recto/verso pairs exist.
1c1c87abc4360ca39461f269cafc02c6	PF5_WITHIN_FOLIO_PROGRESSION	REQUIRED_STRUCTURE_UNAVAILABLE	0	256	0	0	NOT_APPLICABLE	No folios exist.
1c1c87abc4360ca39461f269cafc02c6	cs1/family-line-position	TOKEN_IN_ASSEMBLER_LINE	256	256	0	30	NOT_APPLICABLE_DATA_DEGENERACY	INCONCLUSIVE: insufficient family-bearing occurrences with line-position metadata (need line metadata from ivtff_path)
1c1c87abc4360ca39461f269cafc02c6	cs2/prev-family-current-family	TOKEN_TRANSITION	192	256	192	30	NOT_APPLICABLE_DATA_DEGENERACY	INCONCLUSIVE: fewer than 20 family-bearing adjacent occurrence pairs
1c1c87abc4360ca39461f269cafc02c6	cs3/family-locus-type	REQUIRED_STRUCTURE_UNAVAILABLE	0	256	0	0	NOT_APPLICABLE	NOT_APPLICABLE: requires ivtff_path locus-type metadata; unavailable or below the 20-occurrence floor for this corpus
1c1c87abc4360ca39461f269cafc02c6	cs4/family-currier	REQUIRED_STRUCTURE_UNAVAILABLE	0	256	0	0	NOT_APPLICABLE	NOT_APPLICABLE: requires ivtff_path Currier metadata and >=4 folios; unavailable or below the 20-occurrence floor
1c1c87abc4360ca39461f269cafc02c6	cs4/family-section	REQUIRED_STRUCTURE_UNAVAILABLE	0	256	0	0	NOT_APPLICABLE	NOT_APPLICABLE: requires ivtff_path section metadata and >=4 folios; unavailable or below the 20-occurrence floor
1c1c87abc4360ca39461f269cafc02c6	cs5/local-adjacency-x-regime	REQUIRED_STRUCTURE_UNAVAILABLE	0	256	0	0	NOT_APPLICABLE	NOT_APPLICABLE: requires >=2 sufficiently sampled Currier x section strata
1c1c87abc4360ca39461f269cafc02c6	cs6/family-diversity-x-line-length	ASSEMBLER_LINE	64	256	0	30	AVAILABLE	NONE
1c1c87abc4360ca39461f269cafc02c6	cs7/edit-distance-x-structural-distance	VOCABULARY_PAIR	32640	256	32640	30	AVAILABLE	NONE
1cc5475c1c4b94b64285b157a588c83f	2DL1_LAYOUT_POSITION_MI	TOKEN_IN_ASSEMBLER_LINE	512	4	0	0	AVAILABLE	NONE
1cc5475c1c4b94b64285b157a588c83f	BP1_BOUNDARY_TOKEN_NMI	TOKEN_IN_ASSEMBLER_LINE	512	4	0	0	AVAILABLE	NONE
1cc5475c1c4b94b64285b157a588c83f	EF1_GIANT_COMPONENT_SHARE	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1cc5475c1c4b94b64285b157a588c83f	EF1_ISOLATE_SHARE	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1cc5475c1c4b94b64285b157a588c83f	EF2_GLOBAL_CLUSTERING	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1cc5475c1c4b94b64285b157a588c83f	EF3_DEGREE_FREQUENCY_SPEARMAN	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1cc5475c1c4b94b64285b157a588c83f	HR1_FOLIO_VARIANCE_SHARE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No folio or physical-line hierarchy exists.
1cc5475c1c4b94b64285b157a588c83f	HR1_LOCUS_VARIANCE_SHARE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No locus metadata exists.
1cc5475c1c4b94b64285b157a588c83f	HR1_SECTION_VARIANCE_SHARE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No section metadata exists.
1cc5475c1c4b94b64285b157a588c83f	HR6_CURRIER_SECTION_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No Currier-equivalent or section metadata exists.
1cc5475c1c4b94b64285b157a588c83f	LC1_LOCUS_TYPE_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No documented locus type exists.
1cc5475c1c4b94b64285b157a588c83f	LC2_LABEL_TEXT_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No locus label/text or folio metadata exists.
1cc5475c1c4b94b64285b157a588c83f	LC5_IVTFF_I_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	IVTFF variable metadata is unavailable.
1cc5475c1c4b94b64285b157a588c83f	LC5_IVTFF_X_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	IVTFF variable metadata is unavailable.
1cc5475c1c4b94b64285b157a588c83f	LP1_RULE_SUPPORT_GINI	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1cc5475c1c4b94b64285b157a588c83f	LP4_PREFIX_ATTACHMENT_NMI	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1cc5475c1c4b94b64285b157a588c83f	LP4_SUFFIX_ATTACHMENT_NMI	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1cc5475c1c4b94b64285b157a588c83f	LS1_LINE_LENGTH_CV	ASSEMBLER_LINE	128	4	0	0	AVAILABLE	NONE
1cc5475c1c4b94b64285b157a588c83f	LS2_POSITIONAL_LEXICON_NMI	TOKEN_IN_ASSEMBLER_LINE	512	4	0	0	AVAILABLE	NONE
1cc5475c1c4b94b64285b157a588c83f	LS3_BOUNDARY_LENGTH_ASYMMETRY	ASSEMBLER_LINE_WITH_2PLUS_TOKENS	128	4	128	0	AVAILABLE	NONE
1cc5475c1c4b94b64285b157a588c83f	LS4_WITHIN_LINE_EXACT_REPETITION	TOKEN_TRANSITION	384	4	384	0	AVAILABLE	NONE
1cc5475c1c4b94b64285b157a588c83f	PF2_FOLIO_COHERENCE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No folios exist.
1cc5475c1c4b94b64285b157a588c83f	PF3_ADJACENT_FOLIO_CONTINUITY	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No ordered folios exist.
1cc5475c1c4b94b64285b157a588c83f	PF4_RECTO_VERSO_COHERENCE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No recto/verso pairs exist.
1cc5475c1c4b94b64285b157a588c83f	PF5_WITHIN_FOLIO_PROGRESSION	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No folios exist.
1cc5475c1c4b94b64285b157a588c83f	cs1/family-line-position	TOKEN_IN_ASSEMBLER_LINE	512	4	0	30	NOT_APPLICABLE_DATA_DEGENERACY	INCONCLUSIVE: insufficient family-bearing occurrences with line-position metadata (need line metadata from ivtff_path)
1cc5475c1c4b94b64285b157a588c83f	cs2/prev-family-current-family	TOKEN_TRANSITION	384	4	384	30	NOT_APPLICABLE_DATA_DEGENERACY	INCONCLUSIVE: fewer than 20 family-bearing adjacent occurrence pairs
1cc5475c1c4b94b64285b157a588c83f	cs3/family-locus-type	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	NOT_APPLICABLE: requires ivtff_path locus-type metadata; unavailable or below the 20-occurrence floor for this corpus
1cc5475c1c4b94b64285b157a588c83f	cs4/family-currier	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	NOT_APPLICABLE: requires ivtff_path Currier metadata and >=4 folios; unavailable or below the 20-occurrence floor
1cc5475c1c4b94b64285b157a588c83f	cs4/family-section	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	NOT_APPLICABLE: requires ivtff_path section metadata and >=4 folios; unavailable or below the 20-occurrence floor
1cc5475c1c4b94b64285b157a588c83f	cs5/local-adjacency-x-regime	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	NOT_APPLICABLE: requires >=2 sufficiently sampled Currier x section strata
1cc5475c1c4b94b64285b157a588c83f	cs6/family-diversity-x-line-length	ASSEMBLER_LINE	128	4	0	30	AVAILABLE	NONE
1cc5475c1c4b94b64285b157a588c83f	cs7/edit-distance-x-structural-distance	VOCABULARY_PAIR	6	4	6	30	NOT_APPLICABLE_DATA_DEGENERACY	INCONCLUSIVE: fewer than 20 sampled vocabulary pairs with sufficient per-bin support
1d4d520ff67186087a4d77c64e444466	2DL1_LAYOUT_POSITION_MI	TOKEN_IN_ASSEMBLER_LINE	1024	4	0	0	AVAILABLE	NONE
1d4d520ff67186087a4d77c64e444466	BP1_BOUNDARY_TOKEN_NMI	TOKEN_IN_ASSEMBLER_LINE	1024	4	0	0	AVAILABLE	NONE
1d4d520ff67186087a4d77c64e444466	EF1_GIANT_COMPONENT_SHARE	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1d4d520ff67186087a4d77c64e444466	EF1_ISOLATE_SHARE	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1d4d520ff67186087a4d77c64e444466	EF2_GLOBAL_CLUSTERING	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1d4d520ff67186087a4d77c64e444466	EF3_DEGREE_FREQUENCY_SPEARMAN	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1d4d520ff67186087a4d77c64e444466	HR1_FOLIO_VARIANCE_SHARE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No folio or physical-line hierarchy exists.
1d4d520ff67186087a4d77c64e444466	HR1_LOCUS_VARIANCE_SHARE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No locus metadata exists.
1d4d520ff67186087a4d77c64e444466	HR1_SECTION_VARIANCE_SHARE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No section metadata exists.
1d4d520ff67186087a4d77c64e444466	HR6_CURRIER_SECTION_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No Currier-equivalent or section metadata exists.
1d4d520ff67186087a4d77c64e444466	LC1_LOCUS_TYPE_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No documented locus type exists.
1d4d520ff67186087a4d77c64e444466	LC2_LABEL_TEXT_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No locus label/text or folio metadata exists.
1d4d520ff67186087a4d77c64e444466	LC5_IVTFF_I_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	IVTFF variable metadata is unavailable.
1d4d520ff67186087a4d77c64e444466	LC5_IVTFF_X_NMI	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	IVTFF variable metadata is unavailable.
1d4d520ff67186087a4d77c64e444466	LP1_RULE_SUPPORT_GINI	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1d4d520ff67186087a4d77c64e444466	LP4_PREFIX_ATTACHMENT_NMI	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1d4d520ff67186087a4d77c64e444466	LP4_SUFFIX_ATTACHMENT_NMI	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1d4d520ff67186087a4d77c64e444466	LS1_LINE_LENGTH_CV	ASSEMBLER_LINE	256	4	0	0	AVAILABLE	NONE
1d4d520ff67186087a4d77c64e444466	LS2_POSITIONAL_LEXICON_NMI	TOKEN_IN_ASSEMBLER_LINE	1024	4	0	0	AVAILABLE	NONE
1d4d520ff67186087a4d77c64e444466	LS3_BOUNDARY_LENGTH_ASYMMETRY	ASSEMBLER_LINE_WITH_2PLUS_TOKENS	256	4	256	0	AVAILABLE	NONE
1d4d520ff67186087a4d77c64e444466	LS4_WITHIN_LINE_EXACT_REPETITION	TOKEN_TRANSITION	768	4	768	0	AVAILABLE	NONE
1d4d520ff67186087a4d77c64e444466	PF2_FOLIO_COHERENCE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No folios exist.
1d4d520ff67186087a4d77c64e444466	PF3_ADJACENT_FOLIO_CONTINUITY	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No ordered folios exist.
1d4d520ff67186087a4d77c64e444466	PF4_RECTO_VERSO_COHERENCE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No recto/verso pairs exist.
1d4d520ff67186087a4d77c64e444466	PF5_WITHIN_FOLIO_PROGRESSION	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No folios exist.
1d4d520ff67186087a4d77c64e444466	cs1/family-line-position	TOKEN_IN_ASSEMBLER_LINE	1024	4	0	30	NOT_APPLICABLE_DATA_DEGENERACY	INCONCLUSIVE: insufficient family-bearing occurrences with line-position metadata (need line metadata from ivtff_path)
1d4d520ff67186087a4d77c64e444466	cs2/prev-family-current-family	TOKEN_TRANSITION	768	4	768	30	NOT_APPLICABLE_DATA_DEGENERACY	INCONCLUSIVE: fewer than 20 family-bearing adjacent occurrence pairs
1d4d520ff67186087a4d77c64e444466	cs3/family-locus-type	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	NOT_APPLICABLE: requires ivtff_path locus-type metadata; unavailable or below the 20-occurrence floor for this corpus
1d4d520ff67186087a4d77c64e444466	cs4/family-currier	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	NOT_APPLICABLE: requires ivtff_path Currier metadata and >=4 folios; unavailable or below the 20-occurrence floor
1d4d520ff67186087a4d77c64e444466	cs4/family-section	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	NOT_APPLICABLE: requires ivtff_path section metadata and >=4 folios; unavailable or below the 20-occurrence floor
1d4d520ff67186087a4d77c64e444466	cs5/local-adjacency-x-regime	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	NOT_APPLICABLE: requires >=2 sufficiently sampled Currier x section strata
1d4d520ff67186087a4d77c64e444466	cs6/family-diversity-x-line-length	ASSEMBLER_LINE	256	4	0	30	AVAILABLE	NONE
1d4d520ff67186087a4d77c64e444466	cs7/edit-distance-x-structural-distance	VOCABULARY_PAIR	6	4	6	30	NOT_APPLICABLE_DATA_DEGENERACY	INCONCLUSIVE: fewer than 20 sampled vocabulary pairs with sufficient per-bin support
1db80c17f298da7c498676c3e88dbcf2	2DL1_LAYOUT_POSITION_MI	TOKEN_IN_ASSEMBLER_LINE	256	4	0	0	AVAILABLE	NONE
1db80c17f298da7c498676c3e88dbcf2	BP1_BOUNDARY_TOKEN_NMI	TOKEN_IN_ASSEMBLER_LINE	256	4	0	0	AVAILABLE	NONE
1db80c17f298da7c498676c3e88dbcf2	EF1_GIANT_COMPONENT_SHARE	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1db80c17f298da7c498676c3e88dbcf2	EF1_ISOLATE_SHARE	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1db80c17f298da7c498676c3e88dbcf2	EF2_GLOBAL_CLUSTERING	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1db80c17f298da7c498676c3e88dbcf2	EF3_DEGREE_FREQUENCY_SPEARMAN	VOCABULARY_TYPE	4	4	6	30	AVAILABLE	NONE
1db80c17f298da7c498676c3e88dbcf2	HR1_FOLIO_VARIANCE_SHARE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No folio or physical-line hierarchy exists.
1db80c17f298da7c498676c3e88dbcf2	HR1_LOCUS_VARIANCE_SHARE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No locus metadata exists.
1db80c17f298da7c498676c3e88dbcf2	HR1_SECTION_VARIANCE_SHARE	REQUIRED_STRUCTURE_UNAVAILABLE	0	4	0	0	NOT_APPLICABLE	No section metadata exists.
